Model:	LI-7810
SN:	TG10-01100
Software Version:	2.0.25
Timestamp:	2021-05-06 11:53:37
Timezone:	Europe/Helsinki
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1620299939	146814107	34904	0	2021-05-06	14:18:59	9732.62	460.252	1955.84	39.9317	55.001	29.5976	43.7314	0.00183274	12.8117	54.499	114.75	0.211488	14.1752	229
DATA	1620299940	146814107	34908	0	2021-05-06	14:19:00	9733.49	458.287	1955.34	39.933	55.0012	29.6004	43.7314	0.00183119	12.8111	54.499	-44.5	0.211488	14.1752	144
DATA	1620299941	146814107	34912	0	2021-05-06	14:19:01	9734.37	458.862	1955.66	39.9325	55.0012	29.6004	43.7314	0.00183101	12.8116	54.499	-140.25	0.211488	14.1748	 35
DATA	1620299942	146814107	34916	0	2021-05-06	14:19:02	9735.39	460.244	1955.67	39.933	55.0014	29.6012	43.7318	0.00183302	12.8115	54.499	-204.75	0.211488	14.1759	251
DATA	1620299943	146814107	34920	0	2021-05-06	14:19:03	9736.36	458.682	1955.31	39.9338	55.0018	29.6012	43.7318	0.00182316	12.8126	54.499	-233.25	0.211488	14.1763	 52
DATA	1620299944	146814107	34924	0	2021-05-06	14:19:04	9737.06	459.233	1955.36	39.933	55.0018	29.6004	43.7318	0.00183066	12.8112	54.499	-168.25	0.211488	14.1763	  4
DATA	1620299945	146502971	34928	0	2021-05-06	14:19:05	9737.22	459.695	1955.47	39.9325	55.0018	29.6012	43.7318	0.00183116	12.812	54.499	-221.5	0.211488	14.1763	219
DATA	1620299946	146502971	34932	0	2021-05-06	14:19:06	9740.17	459.186	1955.17	39.9317	55.0016	29.6008	43.7314	0.00184425	12.8116	54.499	-244.5	0.211488	14.1763	 12
DATA	1620299947	146502971	34936	0	2021-05-06	14:19:07	9739.82	459.091	1955.12	39.933	55.001	29.6008	43.7314	0.00184117	12.8122	54.499	-107	0.211488	14.1752	 59
DATA	1620299948	146502971	34940	0	2021-05-06	14:19:08	9741.26	460.29	1955.01	39.9338	55.001	29.6004	43.7314	0.00185812	12.8117	54.499	-241.75	0.211488	14.1748	207
DATA	1620299949	146502971	34944	0	2021-05-06	14:19:09	9743.12	460.799	1955.16	39.933	55.001	29.6016	43.7318	0.00185025	12.8111	54.499	-278	0.211488	14.1744	 71
DATA	1620299950	146502971	34948	0	2021-05-06	14:19:10	9746.47	459.9	1954.76	39.933	55.0008	29.5988	43.7318	0.00186031	12.8115	54.499	-268	0.211488	14.174	248
DATA	1620299951	146502971	34952	0	2021-05-06	14:19:11	9748.94	460.334	1954.9	39.9325	55.0003	29.5972	43.7318	0.00185965	12.8114	54.499	-231.25	0.211488	14.1748	 23
DATA	1620299952	146186113	34956	0	2021-05-06	14:19:12	9750.69	461.599	1954.76	39.9321	55.0003	29.598	43.7318	0.0018581	12.8111	54.499	127	0.211488	14.174	237
DATA	1620299953	146186113	34960	0	2021-05-06	14:19:13	9755.46	461.109	1954.38	39.9321	55.0003	29.5992	43.7314	0.00185876	12.8111	54.499	-33.75	0.211488	14.174	217
DATA	1620299954	146186113	34964	0	2021-05-06	14:19:14	9757.9	460.166	1954.4	39.9334	55.0003	29.598	43.7314	0.00185937	12.8112	54.499	-283.25	0.211488	14.1736	178
DATA	1620299955	146186113	34968	0	2021-05-06	14:19:15	9761.43	461.357	1954.54	39.9325	55.0003	29.5951	43.7314	0.00187023	12.8107	54.499	-143.25	0.211488	14.174	  5
DATA	1620299956	146186113	34972	0	2021-05-06	14:19:16	9765.54	462.29	1954.21	39.933	55.0003	29.5959	43.7314	0.00186238	12.8115	54.499	-101.25	0.211488	14.1732	212
DATA	1620299957	146186113	34976	0	2021-05-06	14:19:17	9768.59	460.795	1954.09	39.9317	54.9997	29.5955	43.7314	0.00185923	12.8104	54.499	-151.25	0.211488	14.1736	118
DATA	1620299958	146186113	34980	0	2021-05-06	14:19:18	9770.45	461.318	1954.21	39.9334	54.9995	29.5963	43.7316	0.00186094	12.8111	54.499	-112.75	0.211488	14.174	 34
DATA	1620299959	146186113	34984	0	2021-05-06	14:19:19	9775.77	461.74	1954	39.9325	54.9995	29.5959	43.7316	0.00185459	12.8103	54.499	-202.5	0.211488	14.1744	119
DATA	1620299960	145869016	34988	0	2021-05-06	14:19:20	9778.69	462.495	1953.95	39.9325	54.9995	29.5939	43.7318	0.00186039	12.8105	54.499	229.25	0.211488	14.1744	 86
DATA	1620299961	145869016	34992	0	2021-05-06	14:19:21	9780.41	462.382	1953.57	39.9325	54.9995	29.5955	43.7318	0.00186475	12.8103	54.499	-188.5	0.211488	14.174	  6
DATA	1620299962	145869016	34996	0	2021-05-06	14:19:22	9783.51	463.349	1954	39.933	54.9995	29.5972	43.7314	0.00185784	12.8114	54.499	-51.25	0.211488	14.1732	110
DATA	1620299963	145869016	35000	0	2021-05-06	14:19:23	9785.9	463.33	1953.53	39.9325	54.9995	29.5967	43.7314	0.00187035	12.8105	54.499	-117.75	0.211488	14.1732	240
DATA	1620299964	145869016	35004	0	2021-05-06	14:19:24	9788.91	462.007	1953.41	39.9321	54.9995	29.5992	43.7314	0.00186664	12.8109	54.499	-48.75	0.211488	14.1728	 52
DATA	1620299965	145869016	35008	0	2021-05-06	14:19:25	9789.26	463.534	1953.33	39.9321	54.9995	29.5967	43.7314	0.0018726	12.8106	54.499	-222.5	0.211488	14.1716	248
DATA	1620299966	145869016	35012	0	2021-05-06	14:19:26	9792.04	463.306	1953.3	39.9325	54.9995	29.5972	43.7316	0.00186415	12.8107	54.499	-132.5	0.211488	14.172	180
DATA	1620299967	145550966	35016	0	2021-05-06	14:19:27	9794.89	462.453	1953.13	39.9325	54.9995	29.5955	43.7316	0.00186482	12.8106	54.499	-224.5	0.211488	14.1724	 55
DATA	1620299968	145550966	35020	0	2021-05-06	14:19:28	9797.23	463.875	1953.13	39.9325	54.9995	29.5943	43.7318	0.00187181	12.8101	54.499	-72.5	0.211488	14.1732	251
DATA	1620299969	145550966	35024	0	2021-05-06	14:19:29	9801.43	464.436	1952.9	39.9321	54.9995	29.5955	43.7318	0.00186628	12.8111	54.499	117.75	0.211488	14.1724	  3
DATA	1620299970	145550966	35028	0	2021-05-06	14:19:30	9804.73	463.74	1952.61	39.933	54.9995	29.5963	43.7314	0.00187223	12.8103	54.499	-113.75	0.211488	14.1716	230
DATA	1620299971	145550966	35032	0	2021-05-06	14:19:31	9808.09	463.249	1952.58	39.9321	54.9995	29.5959	43.7314	0.00188149	12.8102	54.499	-109.5	0.211488	14.172	245
DATA	1620299972	145550966	35036	0	2021-05-06	14:19:32	9811.94	465.008	1952.62	39.9334	54.9995	29.5967	43.7314	0.00188392	12.8101	54.499	-184.5	0.211488	14.172	244
DATA	1620299973	145550966	35040	0	2021-05-06	14:19:33	9817.34	464.201	1952.4	39.9338	54.9995	29.5959	43.7314	0.00184078	12.8108	54.499	-64	0.211488	14.172	 42
DATA	1620299974	145550966	35044	0	2021-05-06	14:19:34	9820.41	463.888	1952.2	39.9342	54.9995	29.5955	43.7314	0.0018553	12.8099	54.499	-113.25	0.211488	14.172	196
DATA	1620299975	145236015	35048	0	2021-05-06	14:19:35	9823.87	465.286	1952.61	39.9346	54.9995	29.5967	43.7314	0.00184175	12.8103	54.499	40.5	0.211488	14.1724	201
DATA	1620299976	145236015	35052	0	2021-05-06	14:19:36	9829.18	465.245	1952.17	39.9342	54.9995	29.5976	43.7318	0.00185099	12.81	54.499	-134.5	0.211488	14.172	146
DATA	1620299977	145236015	35056	0	2021-05-06	14:19:37	9831.83	464.456	1951.85	39.935	54.9995	29.5976	43.7318	0.00185757	12.8103	54.499	-98.75	0.211488	14.1724	 17
DATA	1620299978	145236015	35060	0	2021-05-06	14:19:38	9835.74	465.623	1951.93	39.9342	54.9995	29.5976	43.7316	0.00186578	12.8099	54.499	-116.25	0.211488	14.1716	112
DATA	1620299979	145236015	35064	0	2021-05-06	14:19:39	9839.76	466.709	1951.83	39.9342	54.9995	29.598	43.7314	0.00186172	12.8101	54.499	-145.75	0.211488	14.1716	 55
DATA	1620299980	145236015	35068	0	2021-05-06	14:19:40	9843.51	465.677	1951.62	39.9338	54.9995	29.5972	43.7314	0.00186462	12.8098	54.499	-145.25	0.211488	14.1712	 93
DATA	1620299981	145236015	35072	0	2021-05-06	14:19:41	9847.21	465.491	1951.75	39.9334	54.9995	29.5963	43.7314	0.00186218	12.8105	54.499	-36.75	0.211488	14.1708	 34
DATA	1620299982	144917011	35076	0	2021-05-06	14:19:42	9850.46	465.805	1951.49	39.9346	54.9995	29.5976	43.7314	0.0018606	12.8091	54.499	-189.25	0.211488	14.1704	 48
DATA	1620299983	144917011	35080	0	2021-05-06	14:19:43	9855.05	466.13	1951.42	39.9338	54.9995	29.5984	43.7316	0.00185953	12.8107	54.499	-99.75	0.211488	14.1708	  1
DATA	1620299984	144917011	35084	0	2021-05-06	14:19:44	9857.25	465.025	1951.18	39.9342	54.9995	29.598	43.7318	0.00186032	12.8101	54.499	64	0.211488	14.172	243
DATA	1620299985	144917011	35088	0	2021-05-06	14:19:45	9859.28	466.467	1951.23	39.9342	54.9995	29.5992	43.7318	0.00186453	12.8104	54.499	-230.25	0.211488	14.1712	 96
DATA	1620299986	144917011	35092	0	2021-05-06	14:19:46	9861.63	467.301	1951.24	39.9338	54.9995	29.5984	43.7318	0.00188086	12.8094	54.499	-217	0.211488	14.1708	209
DATA	1620299987	144917011	35096	0	2021-05-06	14:19:47	9864.57	466.408	1950.83	39.9338	54.9995	29.5992	43.7314	0.00186923	12.8099	54.499	-53	0.211488	14.1708	180
DATA	1620299988	144917011	35100	0	2021-05-06	14:19:48	9866.53	467.336	1950.9	39.9342	54.9995	29.5984	43.7314	0.00186901	12.8095	54.499	-165	0.211488	14.1704	153
DATA	1620299989	144917011	35104	0	2021-05-06	14:19:49	9868.51	467.621	1950.93	39.9334	54.9995	29.5988	43.7314	0.00186134	12.8095	54.499	-148.5	0.211488	14.1701	 51
DATA	1620299990	144599914	35108	0	2021-05-06	14:19:50	9868.79	467.413	1950.72	39.9338	54.9995	29.5996	43.7314	0.00187237	12.8095	54.499	-150	0.211488	14.1704	224
DATA	1620299991	144599914	35112	0	2021-05-06	14:19:51	9870.6	466.773	1950.45	39.9342	54.9995	29.5992	43.7314	0.00186918	12.8099	54.499	-183.5	0.211488	14.1708	 17
DATA	1620299992	144599914	35116	0	2021-05-06	14:19:52	9871.78	467.736	1950.59	39.9342	54.9995	29.5996	43.7316	0.00187151	12.8099	54.499	-113	0.211488	14.1704	228
DATA	1620299993	144599914	35120	0	2021-05-06	14:19:53	9875.11	467.413	1950.19	39.933	54.9995	29.5996	43.7318	0.00188072	12.8096	54.499	-55.25	0.211488	14.1704	  5
DATA	1620299994	144599914	35124	0	2021-05-06	14:19:54	9876.94	467.454	1950.16	39.935	54.9995	29.5988	43.7318	0.00187028	12.8096	54.4988	-167.25	0.211488	14.1712	134
DATA	1620299995	144599914	35128	0	2021-05-06	14:19:55	9878.32	468.272	1950.37	39.935	54.9995	29.5992	43.7316	0.00187526	12.8097	54.499	-213.75	0.211488	14.1701	 73
DATA	1620299996	144599914	35132	0	2021-05-06	14:19:56	9882.89	468.724	1950.22	39.9342	54.9995	29.5992	43.7314	0.0018784	12.8102	54.4988	-243	0.211488	14.1701	218
DATA	1620299997	144275903	35136	0	2021-05-06	14:19:57	9886.59	468.402	1949.72	39.9338	54.9995	29.5988	43.7314	0.00187884	12.8095	54.4986	-72.75	0.211488	14.1697	159
DATA	1620299998	144275903	35140	0	2021-05-06	14:19:58	9888.89	468.454	1949.83	39.9346	54.9995	29.5996	43.7314	0.0018844	12.8099	54.4982	-290	0.211488	14.1693	  1
DATA	1620299999	144275903	35144	0	2021-05-06	14:19:59	9892.59	469.474	1949.8	39.9334	54.9995	29.5996	43.7314	0.00186877	12.8094	54.4984	-119.25	0.211488	14.1693	154
DATA	1620300000	144275903	35148	0	2021-05-06	14:20:00	9896.47	468.695	1949.57	39.9342	54.9995	29.5996	43.7316	0.00187021	12.8095	54.4986	-115.75	0.211488	14.1689	141
DATA	1620300001	144275903	35152	0	2021-05-06	14:20:01	9900.54	469.472	1949.63	39.9325	54.9995	29.6	43.7318	0.00189452	12.8091	54.4984	-84.5	0.211488	14.1693	106
DATA	1620300002	144275903	35156	0	2021-05-06	14:20:02	9904.5	469.271	1949.65	39.9342	54.9995	29.6008	43.7318	0.00187734	12.8098	54.4986	-221.5	0.211488	14.1693	  9
DATA	1620300003	144275903	35160	0	2021-05-06	14:20:03	9907.67	470.34	1949.45	39.9338	54.9995	29.5992	43.7318	0.00187413	12.8096	54.4984	12.25	0.211488	14.1689	226
DATA	1620300004	144275903	35164	0	2021-05-06	14:20:04	9910.33	469.251	1949.13	39.9338	54.9995	29.5976	43.7316	0.00187962	12.8094	54.4982	-85.75	0.211488	14.1685	 76
DATA	1620300005	143959045	35168	0	2021-05-06	14:20:05	9913.33	470.322	1949.22	39.9342	54.9995	29.5976	43.7314	0.00188215	12.809	54.4982	-29	0.211488	14.1685	114
DATA	1620300006	143959045	35172	0	2021-05-06	14:20:06	9917	470.43	1949	39.9338	54.9995	29.5976	43.7314	0.00188605	12.8092	54.4982	-103.5	0.211488	14.1689	231
DATA	1620300007	143959045	35176	0	2021-05-06	14:20:07	9920.38	470.043	1948.71	39.9346	54.9995	29.5976	43.7314	0.00189052	12.8092	54.4982	-178	0.211488	14.1689	234
DATA	1620300008	143959045	35180	0	2021-05-06	14:20:08	9922.12	469.986	1948.6	39.9342	54.9995	29.5976	43.7318	0.00189059	12.8097	54.4982	-50	0.211488	14.1689	152
DATA	1620300009	143959045	35184	0	2021-05-06	14:20:09	9924.48	470.331	1949.21	39.9334	54.9995	29.5976	43.7318	0.00188983	12.8092	54.4982	-139.75	0.211488	14.1689	146
DATA	1620300010	143959045	35188	0	2021-05-06	14:20:10	9926.66	455.644	1957.4	39.935	54.9995	29.598	43.7318	0.00188005	12.81	54.4982	-162.75	0.211488	14.1693	121
DATA	1620300011	143959045	35192	0	2021-05-06	14:20:11	9929.56	438.493	1967.98	39.9342	54.9995	29.5963	43.7318	0.00189241	12.8118	54.4982	-210.5	0.211488	14.1697	 78
DATA	1620300012	143646955	35196	0	2021-05-06	14:20:12	9922.7	431.437	1973.34	39.9346	54.9995	29.5959	43.7318	0.00190494	12.813	54.4982	109.75	0.211488	14.1689	237
DATA	1620300013	143646955	35200	0	2021-05-06	14:20:13	9705.57	426.824	1976.47	39.9354	54.9995	29.598	43.7318	0.00182145	12.8164	54.4982	39.5	0.211488	14.1685	177
DATA	1620300014	143646955	35204	0	2021-05-06	14:20:14	8986.99	422.52	1978.12	39.9362	54.9995	29.5992	43.7314	0.00161845	12.8204	54.4982	205.5	0.211488	14.1673	219
DATA	1620300015	143646955	35208	0	2021-05-06	14:20:15	8144.29	420.486	1980.2	39.9334	54.9995	29.6029	43.7314	0.0014298	12.8257	54.4982	341.75	0.211488	14.1673	211
DATA	1620300016	143646955	35212	0	2021-05-06	14:20:16	7457.73	424.302	1981.63	39.9305	54.9995	29.607	43.7314	0.00130953	12.8288	54.4982	250	0.211488	14.1677	104
DATA	1620300017	143646955	35216	0	2021-05-06	14:20:17	6941.62	430.166	1982.63	39.9264	54.9995	29.6082	43.7316	0.00123871	12.8318	54.4982	139.5	0.211488	14.1677	 12
DATA	1620300018	143646955	35220	0	2021-05-06	14:20:18	6552.32	426.581	1983.24	39.9223	54.9995	29.6098	43.7316	0.00117702	12.834	54.4982	200.75	0.211488	14.1677	253
DATA	1620300019	143646955	35224	0	2021-05-06	14:20:19	6270.42	434.496	1983.56	39.9207	54.9995	29.6098	43.7318	0.00117067	12.8359	54.4982	-114	0.211488	14.1673	223
DATA	1620300020	143328905	35228	0	2021-05-06	14:20:20	6075.81	464.498	1983.68	39.9187	54.9995	29.6106	43.7316	0.00113538	12.8362	54.4982	51	0.211488	14.1669	117
DATA	1620300021	143328905	35232	0	2021-05-06	14:20:21	5974.09	453.77	1983.46	39.917	54.9995	29.6119	43.7314	0.00111201	12.8381	54.4982	-171	0.211488	14.1661	 80
DATA	1620300022	143328905	35236	0	2021-05-06	14:20:22	5906.04	442.425	1983.7	39.9174	54.9995	29.6119	43.7314	0.00110745	12.8379	54.4982	-184	0.211488	14.1669	151
DATA	1620300023	143328905	35240	0	2021-05-06	14:20:23	5860.57	438.593	1983.59	39.9146	54.9995	29.6102	43.7314	0.00110763	12.8381	54.4982	-285.25	0.211488	14.1673	 95
DATA	1620300024	143328905	35244	0	2021-05-06	14:20:24	5831.12	441.972	1983.22	39.9166	54.9995	29.6098	43.7314	0.00109899	12.8382	54.4982	-209.25	0.211488	14.1673	106
DATA	1620300025	143328905	35248	0	2021-05-06	14:20:25	5831.02	447.183	1983.65	39.9162	54.9995	29.6098	43.7314	0.00110908	12.8388	54.4982	-65.5	0.211488	14.1669	 10
DATA	1620300026	143328905	35252	0	2021-05-06	14:20:26	5849.7	467.094	1983.59	39.9162	54.9995	29.6086	43.7316	0.00111915	12.8386	54.4982	-149.5	0.211488	14.1677	 25
DATA	1620300027	143011093	35256	0	2021-05-06	14:20:27	5861.29	474.965	1983.41	39.915	54.9995	29.609	43.7318	0.00109849	12.8388	54.4982	-220	0.211488	14.1681	115
DATA	1620300028	143011093	35260	0	2021-05-06	14:20:28	5852.56	467.787	1983.38	39.9166	54.9995	29.6094	43.7318	0.00110906	12.839	54.4982	-146.25	0.211488	14.1677	 65
DATA	1620300029	143011093	35264	0	2021-05-06	14:20:29	5845.53	456.021	1983.39	39.9158	54.9995	29.609	43.7314	0.00110672	12.8383	54.4982	-185.75	0.211488	14.1669	 54
DATA	1620300030	143011093	35268	0	2021-05-06	14:20:30	5842.12	446.277	1983.29	39.9162	54.9995	29.609	43.7316	0.00109785	12.8393	54.4982	-130.5	0.211488	14.1653	240
DATA	1620300031	143011093	35272	0	2021-05-06	14:20:31	5825.1	440.291	1983.24	39.9166	54.9995	29.6086	43.7314	0.00111406	12.8392	54.4982	-31.75	0.211488	14.1661	216
DATA	1620300032	143011093	35276	0	2021-05-06	14:20:32	5798	444.457	1983.62	39.9162	54.9995	29.609	43.7314	0.00110421	12.8395	54.4982	-218.5	0.211488	14.1661	 88
DATA	1620300033	143011093	35280	0	2021-05-06	14:20:33	5779.98	453.489	1983.64	39.9158	54.9995	29.609	43.7316	0.00109566	12.8391	54.4982	-104	0.211488	14.1661	166
DATA	1620300034	143011093	35284	0	2021-05-06	14:20:34	5766.53	451.43	1983.55	39.9166	54.9995	29.6106	43.7318	0.00108484	12.8398	54.4982	1.25	0.211488	14.1657	156
DATA	1620300035	142695903	35288	0	2021-05-06	14:20:35	5737	440.792	1983.63	39.9162	54.9995	29.6106	43.7318	0.00109232	12.839	54.4982	-31.25	0.211488	14.1657	111
DATA	1620300036	142695903	35292	0	2021-05-06	14:20:36	5698.23	430.384	1983.78	39.9162	54.9995	29.6094	43.7318	0.00107361	12.8403	54.4982	-211.25	0.211488	14.1665	104
DATA	1620300037	142695903	35296	0	2021-05-06	14:20:37	5669.84	421.588	1983.74	39.9158	54.9995	29.6098	43.7318	0.00107449	12.8396	54.4982	-168.75	0.211488	14.1657	161
DATA	1620300038	142695903	35300	0	2021-05-06	14:20:38	5636.58	417.885	1983.73	39.917	54.9995	29.6094	43.7316	0.00107357	12.8406	54.4982	-128.5	0.211488	14.1653	 15
DATA	1620300039	142695903	35304	0	2021-05-06	14:20:39	5614.82	417.107	1984	39.9162	54.9995	29.6086	43.7314	0.00106172	12.84	54.4982	-79.5	0.211488	14.1653	  3
DATA	1620300040	142695903	35308	0	2021-05-06	14:20:40	5619.97	417.407	1983.99	39.9154	54.9995	29.609	43.7314	0.00106734	12.8404	54.4982	-61.25	0.211488	14.1653	  1
DATA	1620300041	142695903	35312	0	2021-05-06	14:20:41	5621.27	414.958	1983.6	39.9158	54.9995	29.6086	43.7314	0.00106514	12.8396	54.4982	-164.5	0.211488	14.1657	  1
DATA	1620300042	142376899	35316	0	2021-05-06	14:20:42	5643.17	415.958	1984.07	39.9162	54.9995	29.6086	43.7316	0.00107284	12.8411	54.4982	-141.5	0.211488	14.1661	 51
DATA	1620300043	142376899	35320	0	2021-05-06	14:20:43	5686.25	416.067	1983.48	39.9154	54.9995	29.6086	43.7316	0.00108214	12.8396	54.4982	-180.25	0.211488	14.1661	110
DATA	1620300044	142376899	35324	0	2021-05-06	14:20:44	5707.47	415.458	1983.56	39.9162	54.9995	29.6086	43.7318	0.00108772	12.8402	54.4982	-183.75	0.211488	14.1661	122
DATA	1620300045	142376899	35328	0	2021-05-06	14:20:45	5718.15	415.5	1983.38	39.9158	54.9995	29.6078	43.7318	0.00108955	12.8397	54.4982	-194.25	0.211488	14.1661	 36
DATA	1620300046	142376899	35332	0	2021-05-06	14:20:46	5724.2	415.901	1983.54	39.9162	54.9995	29.609	43.7316	0.00109698	12.8402	54.4982	-168	0.211488	14.1646	119
DATA	1620300047	142376899	35336	0	2021-05-06	14:20:47	5724.65	415.652	1983.42	39.9158	54.9995	29.609	43.7316	0.00108947	12.841	54.4982	22.5	0.211488	14.1646	129
DATA	1620300048	142376899	35340	0	2021-05-06	14:20:48	5715.17	416.363	1983.57	39.9154	54.9995	29.6086	43.7314	0.00109222	12.8393	54.4982	31.5	0.211488	14.1653	219
DATA	1620300049	142376899	35344	0	2021-05-06	14:20:49	5701.56	427.449	1983.64	39.917	54.9995	29.609	43.7314	0.00109216	12.8402	54.4982	-161.75	0.211488	14.1646	 17
DATA	1620300050	142060041	35348	0	2021-05-06	14:20:50	5688.54	445.94	1983.94	39.9154	54.9995	29.609	43.7314	0.0010825	12.8397	54.4982	93.75	0.211488	14.1638	117
DATA	1620300051	142060041	35352	0	2021-05-06	14:20:51	5662.31	439.744	1983.55	39.9166	54.9995	29.609	43.7316	0.00107592	12.8402	54.4982	-109.75	0.211488	14.1646	 33
DATA	1620300052	142060041	35356	0	2021-05-06	14:20:52	5625.32	429.771	1983.69	39.9166	54.9995	29.6086	43.7318	0.00106735	12.8402	54.4982	-194	0.211488	14.165	149
DATA	1620300053	142060041	35360	0	2021-05-06	14:20:53	5596.47	423.751	1983.98	39.9158	54.9995	29.609	43.7318	0.00106368	12.8404	54.4982	-70.5	0.211488	14.165	149
DATA	1620300054	142060041	35364	0	2021-05-06	14:20:54	5572.1	419.257	1983.84	39.917	54.9995	29.609	43.7316	0.00105841	12.8408	54.4982	47.5	0.211488	14.1634	 44
DATA	1620300055	142060041	35368	0	2021-05-06	14:20:55	5553.71	418.812	1983.88	39.917	54.9995	29.611	43.7314	0.00105741	12.8407	54.4982	-149.75	0.211488	14.1622	241
DATA	1620300056	142060041	35372	0	2021-05-06	14:20:56	5547.91	417.791	1983.94	39.9158	54.9995	29.6098	43.7314	0.00105888	12.8406	54.4982	-72	0.211488	14.1638	173
DATA	1620300057	141736984	35376	0	2021-05-06	14:20:57	5538.87	418.899	1983.97	39.915	54.9995	29.6102	43.7314	0.00106679	12.8419	54.4982	-240.75	0.211488	14.1638	 98
DATA	1620300058	141736984	35380	0	2021-05-06	14:20:58	5522.99	417.54	1983.84	39.9162	54.9995	29.6106	43.7314	0.00105044	12.8404	54.4982	-109.25	0.211488	14.1646	 53
DATA	1620300059	141736984	35384	0	2021-05-06	14:20:59	5517.88	418.503	1984.02	39.9158	54.9995	29.6102	43.7314	0.00105409	12.841	54.4982	-122.5	0.211488	14.1646	  0
DATA	1620300060	141736984	35388	0	2021-05-06	14:21:00	5520.15	419.908	1984.12	39.9158	54.9995	29.6098	43.7316	0.00104226	12.8406	54.4982	-192.5	0.211488	14.1642	 46
DATA	1620300061	141736984	35392	0	2021-05-06	14:21:01	5512.74	420.387	1983.86	39.9162	54.9995	29.6106	43.7318	0.00104673	12.8407	54.4982	-93.5	0.211488	14.1646	  2
DATA	1620300062	141736984	35396	0	2021-05-06	14:21:02	5510.83	419.497	1984.05	39.9154	54.9995	29.6094	43.7318	0.00105	12.841	54.4982	-122.25	0.211488	14.1642	145
DATA	1620300063	141736984	35400	0	2021-05-06	14:21:03	5514.82	417.83	1983.92	39.9162	54.9995	29.611	43.7318	0.00105522	12.8403	54.4982	-58.25	0.211488	14.163	134
DATA	1620300064	141736984	35404	0	2021-05-06	14:21:04	5521.74	416.197	1983.87	39.9158	54.9995	29.6106	43.7314	0.00104862	12.8409	54.4982	-116.75	0.211488	14.1634	106
DATA	1620300065	141418933	35408	0	2021-05-06	14:21:05	5537.76	415.322	1983.66	39.9162	54.9995	29.6106	43.7314	0.00106071	12.8407	54.4982	7.25	0.211488	14.1634	194
DATA	1620300066	141418933	35412	0	2021-05-06	14:21:06	5528.63	420.334	1983.75	39.9158	54.9995	29.6114	43.7314	0.00106008	12.8406	54.4982	-232.75	0.211488	14.1622	 76
DATA	1620300067	141418933	35416	0	2021-05-06	14:21:07	5513.9	427.737	1983.88	39.9162	54.9995	29.6098	43.7314	0.00104317	12.8405	54.4982	-69.25	0.211488	14.163	214
DATA	1620300068	141418933	35420	0	2021-05-06	14:21:08	5553.25	422.933	1983.43	39.915	54.9995	29.6102	43.7318	0.00105464	12.841	54.4982	-76.25	0.211488	14.163	134
DATA	1620300069	141418933	35424	0	2021-05-06	14:21:09	5579.91	418.679	1983.71	39.9166	54.9995	29.6106	43.7318	0.00106961	12.8408	54.4982	-168	0.211488	14.163	182
DATA	1620300070	141418933	35428	0	2021-05-06	14:21:10	5523.8	418.043	1983.92	39.9162	54.9995	29.6106	43.7318	0.00104886	12.8415	54.4982	-168.75	0.211488	14.163	249
DATA	1620300071	141418933	35432	0	2021-05-06	14:21:11	5476.79	416.284	1983.85	39.9158	54.9995	29.6106	43.7318	0.0010477	12.8414	54.4982	-114.75	0.211488	14.1626	 52
DATA	1620300072	141105890	35436	0	2021-05-06	14:21:12	5464.52	415.839	1983.74	39.9162	54.9995	29.6106	43.7316	0.0010465	12.8418	54.4982	-192.25	0.211488	14.1622	 35
DATA	1620300073	141105890	35440	0	2021-05-06	14:21:13	5455.65	415.752	1983.94	39.9162	54.9995	29.611	43.7314	0.00103872	12.841	54.4982	-180.5	0.211488	14.1622	177
DATA	1620300074	141105890	35444	0	2021-05-06	14:21:14	5423.59	416.088	1984	39.9162	54.9995	29.6106	43.7314	0.00103388	12.8416	54.4982	-108.75	0.211488	14.1618	199
DATA	1620300075	141105890	35448	0	2021-05-06	14:21:15	5411.89	415.139	1983.91	39.9162	54.9995	29.6106	43.7314	0.0010334	12.8409	54.4982	-81.25	0.211488	14.1626	240
DATA	1620300076	141105890	35452	0	2021-05-06	14:21:16	5462.81	416.526	1983.75	39.9162	54.9995	29.6098	43.7318	0.00105075	12.8415	54.4982	-245	0.211488	14.1622	201
DATA	1620300077	141105890	35456	0	2021-05-06	14:21:17	5537.92	416.434	1983.79	39.9158	54.9995	29.609	43.7316	0.00105351	12.8406	54.4982	-84.25	0.211488	14.1626	  8
DATA	1620300078	141105890	35460	0	2021-05-06	14:21:18	5597.49	415.261	1983.45	39.9154	54.9995	29.6086	43.7318	0.00106921	12.8412	54.4982	-132.75	0.211488	14.163	 49
DATA	1620300079	141105890	35464	0	2021-05-06	14:21:19	5694.13	415.805	1983.61	39.9158	54.9995	29.6086	43.7318	0.00109548	12.8402	54.4982	-65.75	0.211488	14.163	 14
